repeat,p2_macro_f1_seed_then_fold_mean,p_macro_f1_seed_then_fold_mean,delta_p2_minus_p
567,0.587943376257,0.586768019877,0.00117535637938
568,0.574311137281,0.574016051357,0.000295085924421
569,0.566283193501,0.566488595358,-0.000205401857298
570,0.590027507022,0.587140069165,0.00288743785709
571,0.549402347766,0.548408646512,0.000993701254292
572,0.567175727121,0.568901788195,-0.00172606107415
573,0.563044799805,0.563084598096,-3.97982906729e-05
574,0.586259558171,0.583794251526,0.00246530664513
575,0.577176401116,0.574761584086,0.0024148170302
576,0.565372397274,0.563740313783,0.00163208349061
577,0.552693090409,0.549510985181,0.00318210522763
578,0.561195542011,0.558228413267,0.00296712874371
579,0.570860354349,0.570158627,0.000701727348417
580,0.561160486433,0.560502933449,0.000657552983651
581,0.580700196854,0.580402316597,0.000297880256252
582,0.607128229535,0.608169926437,-0.00104169690154
583,0.555923464777,0.552400616917,0.00352284786001
584,0.571032319313,0.571885288309,-0.000852968996106
585,0.573761611112,0.571714930634,0.00204668047806
586,0.577238206984,0.573904769479,0.00333343750473
587,0.563852064628,0.56113744906,0.00271461556772
588,0.577961179035,0.574235126675,0.00372605236
589,0.550858141608,0.549388796377,0.00146934523075
590,0.558146313188,0.555292141651,0.00285417153743
591,0.595695019914,0.596836734161,-0.00114171424656
592,0.57845596835,0.578140046091,0.000315922258994
593,0.564064094186,0.561072387491,0.00299170669447
594,0.572692559303,0.571627603951,0.0010649553521
595,0.578337531473,0.579715146169,-0.00137761469567
596,0.585701026792,0.584110062767,0.0015909640253
597,0.578804379826,0.575276368149,0.00352801167612
598,0.577575922268,0.576903915903,0.000672006364217
599,0.593397671313,0.593907065434,-0.000509394120947
600,0.545751581883,0.544256321544,0.00149526033852
601,0.569248231922,0.565564581424,0.00368365049827
602,0.582850337343,0.583197872553,-0.000347535209507
603,0.584515928317,0.58533594016,-0.000820011842968
604,0.588753043004,0.587410465781,0.0013425772225
605,0.586315694504,0.587551208412,-0.00123551390823
606,0.562232152388,0.56241289287,-0.00018074048116
607,0.569437921043,0.571054074034,-0.0016161529914
608,0.593985615619,0.593786465292,0.000199150327108
609,0.563863506672,0.562720937536,0.00114256913649
610,0.583330110873,0.582035077178,0.001295033695
611,0.584252742288,0.585556891778,-0.00130414949035
612,0.567216438163,0.564727722088,0.00248871607464
613,0.561568129951,0.561247281386,0.000320848564787
614,0.551491562986,0.546659424802,0.00483213818459
615,0.578576063645,0.576417327465,0.00215873617977
616,0.567091371505,0.566059838296,0.00103153320895
617,0.558138682372,0.556462327743,0.00167635462864
618,0.578767354147,0.578616627189,0.000150726957871
619,0.564984237073,0.560824742348,0.00415949472441
620,0.573018167107,0.572585304589,0.000432862517171
621,0.570629640937,0.569110792393,0.0015188485444
622,0.559162544634,0.558472317925,0.000690226708906
623,0.578436491042,0.578727943079,-0.00029145203669
624,0.563249225204,0.56118388278,0.00206534242443
625,0.55126029189,0.548725918646,0.00253437324415
626,0.572158513975,0.570694868417,0.00146364555744
627,0.58456421883,0.585999861173,-0.00143564234243
628,0.563885596564,0.561608052506,0.00227754405833
629,0.575279584381,0.576176745576,-0.000897161195884
630,0.557819800831,0.554087961842,0.00373183898982
631,0.563663388631,0.562265068508,0.00139832012254
632,0.581548995784,0.581863315685,-0.000314319900252
633,0.572810715457,0.57281599673,-5.28127327593e-06
634,0.578300972785,0.580255581871,-0.00195460908549
635,0.567999171767,0.565303654673,0.00269551709421
636,0.571017195941,0.570530851668,0.000486344272584
637,0.575474403691,0.575525211563,-5.08078725898e-05
638,0.574574546001,0.571549519703,0.00302502629844
639,0.586679334886,0.586965269497,-0.000285934610911
640,0.566449787977,0.563608098525,0.0028416894518
641,0.565975933269,0.563841324292,0.00213460897718
642,0.573661253781,0.57379217582,-0.000130922038772
643,0.570306300878,0.569620520861,0.000685780017127
644,0.562351750497,0.561041542872,0.00131020762511
645,0.564671262662,0.561893189327,0.00277807333494
646,0.580085571818,0.576291588111,0.00379398370679
647,0.589487620678,0.587801612399,0.00168600827953
648,0.590362154016,0.590042603803,0.000319550212292
649,0.572605321802,0.571293218461,0.00131210334024
650,0.577997665304,0.576105273803,0.00189239150124
651,0.575445181556,0.57434277581,0.00110240574536
652,0.558161808752,0.554353333114,0.00380847563864
653,0.553971658955,0.554073755519,-0.000102096563926
654,0.567506809527,0.566805695685,0.000701113841849
655,0.586955237714,0.583162658894,0.00379257882076
656,0.580967985059,0.58169926677,-0.000731281711028
657,0.596476750218,0.59480578948,0.00167096073815
658,0.560063583469,0.556707246227,0.00335633724186
659,0.563005535253,0.561134462741,0.00187107251207
660,0.559819238743,0.556491439703,0.00332779904013
661,0.575135345478,0.575420746384,-0.000285400906179
662,0.560433347368,0.558573095606,0.00186025176144
663,0.56175282549,0.558857569451,0.00289525603903
664,0.576804547642,0.575372005535,0.00143254210666
665,0.591379630644,0.590468313954,0.000911316689843
666,0.583015087599,0.582317038219,0.000698049379467
667,0.580300943905,0.579436793425,0.000864150480232
668,0.585844508926,0.584138846633,0.0017056622936
669,0.586618418465,0.589262757896,-0.00264433943137
670,0.564440129004,0.562145877001,0.00229425200292
671,0.575891439715,0.575832974625,5.84650904243e-05
672,0.57904364192,0.577729341428,0.00131430049204
673,0.554603392314,0.552798123233,0.00180526908139
674,0.575801083181,0.574294177783,0.00150690539747
675,0.558470010217,0.553376676284,0.00509333393324
676,0.580477327184,0.579931536278,0.00054579090564
677,0.578478887781,0.575985002331,0.00249388544964
678,0.566584406662,0.564477461257,0.00210694540513
679,0.556005294179,0.552238516463,0.00376677771635
680,0.58257754718,0.580800192048,0.00177735513191
681,0.569653929941,0.567580647091,0.00207328284976
682,0.593175653304,0.592009306742,0.001166346562
683,0.553159182497,0.54606439454,0.00709478795696
684,0.567844616354,0.567039314966,0.000805301387969
685,0.574172358958,0.573179597704,0.000992761254546
686,0.545667679446,0.541012598915,0.00465508053111
687,0.576024297498,0.575301279609,0.000723017888476
688,0.565353958528,0.56344616933,0.00190778919739
689,0.586619001443,0.585037852239,0.00158114920401
690,0.57505920368,0.573680662717,0.00137854096261
691,0.571262928193,0.565974945608,0.00528798258547
692,0.566979946101,0.564363504069,0.00261644203226
693,0.597448002168,0.596101628733,0.00134637343473
694,0.582409285111,0.581248312003,0.00116097310812
695,0.584579490234,0.583571797732,0.00100769250203
696,0.553294329167,0.553376033052,-8.17038847541e-05
697,0.567010889477,0.566989947561,2.09419156375e-05
698,0.54545284471,0.54405679804,0.00139604667033
699,0.568754270609,0.568908390548,-0.000154119938329
700,0.576548604106,0.577033109274,-0.000484505167181
701,0.556807952585,0.555581583427,0.00122636915786
702,0.580525152591,0.579320757643,0.00120439494732
703,0.578222115374,0.577289169469,0.000932945904907
704,0.556912021384,0.558765352176,-0.00185333079187
705,0.555908791236,0.55505964871,0.000849142525499
706,0.562903602345,0.561207705971,0.00169589637437
707,0.577154510134,0.574822409561,0.00233210057279
708,0.573648300008,0.573456261735,0.000192038273655
709,0.579572104061,0.580454455024,-0.000882350962657
710,0.583600402467,0.583765003693,-0.000164601225543
711,0.581955499447,0.580703797246,0.00125170220029
712,0.558358064468,0.556772398601,0.00158566586666
713,0.572955654095,0.573249955405,-0.000294301310113
714,0.571204973709,0.571250821487,-4.58477775646e-05
715,0.573357490339,0.571325412653,0.00203207768629
716,0.551961507873,0.550988830381,0.000972677492384
717,0.576228985822,0.575638035352,0.000590950469918
718,0.547547043463,0.545199525232,0.00234751823117
719,0.600324099126,0.599380790621,0.000943308504861
720,0.572095866393,0.57407424677,-0.00197838037742
721,0.566432776372,0.56606281093,0.000369965441516
722,0.54185909031,0.538276318374,0.00358277193645
723,0.554922488479,0.554841297721,8.11907584759e-05
724,0.579547118336,0.578350356717,0.00119676161904
725,0.568228452443,0.565149461296,0.00307899114744
726,0.582971182323,0.579608431896,0.0033627504266
727,0.567994639717,0.56644882647,0.00154581324726
728,0.575799870428,0.575293719593,0.000506150834927
729,0.552858951885,0.550809552973,0.00204939891209
730,0.575118246453,0.573296078304,0.00182216814913
731,0.593820805732,0.592215324769,0.00160548096294
732,0.571175756166,0.569623845424,0.00155191074187
733,0.583783425997,0.58453775557,-0.000754329573047
734,0.567674809434,0.567352249287,0.000322560147515
735,0.56851571391,0.570742980622,-0.00222726671261
736,0.568236902662,0.569759203121,-0.00152230045876
737,0.575907936076,0.576102404075,-0.00019446799916
738,0.584834297977,0.583700325582,0.00113397239446
739,0.595933198283,0.594377403377,0.00155579490617
740,0.597341161849,0.595523178332,0.00181798351755
741,0.558653363732,0.556262315919,0.00239104781308
742,0.570104554323,0.568767197834,0.00133735648925
743,0.553980544754,0.555993495611,-0.00201295085648
744,0.584132093479,0.583543679472,0.000588414007243
745,0.568915711262,0.567837871129,0.00107784013307
746,0.582823165432,0.581562344515,0.00126082091731
747,0.561754788198,0.560328968124,0.00142582007377
748,0.580308942931,0.579708750797,0.000600192134122
749,0.570121959329,0.567569534479,0.00255242484944
750,0.576772686158,0.574861544374,0.00191114178385
751,0.562146513607,0.562512881937,-0.000366368330114
752,0.582033170909,0.580402925901,0.00163024500819
753,0.568563630262,0.567930987568,0.00063264269448
754,0.581540429935,0.582529995588,-0.00098956565353
755,0.589105622943,0.586082013014,0.00302360992874
756,0.545738240102,0.543292449082,0.00244579101973
757,0.552549368255,0.549919924082,0.00262944417277
758,0.576886494556,0.575590698557,0.00129579599872
759,0.585526911392,0.584256019458,0.00127089193391
760,0.586589150345,0.585923897023,0.000665253321961
761,0.576841925233,0.575816846397,0.00102507883595
762,0.573616519806,0.574273398514,-0.00065687870829
763,0.557214989085,0.556066570564,0.00114841852057
764,0.563301859565,0.562301989461,0.000999870104378
765,0.554738221206,0.551346532527,0.00339168867927
766,0.573856342487,0.572964740888,0.00089160159923
767,0.559003409296,0.555271481054,0.0037319282421
768,0.573783205069,0.572965461698,0.000817743370576
769,0.578850204283,0.580658940312,-0.00180873602878
770,0.579632026616,0.581715222753,-0.00208319613636
771,0.561854004764,0.561931277912,-7.7273147948e-05
772,0.568640313433,0.568869575952,-0.000229262519675
773,0.582189010066,0.580516644303,0.00167236576263
774,0.577919637758,0.57567695868,0.00224267907788
775,0.560489786262,0.556497384395,0.00399240186766
776,0.564578653977,0.561104208784,0.00347444519279
777,0.587129974356,0.586065287047,0.00106468730907
778,0.581463764412,0.581775304691,-0.000311540279318
779,0.569467809353,0.566245624084,0.0032221852689
780,0.565398166938,0.56190751659,0.00349065034866
781,0.578877696643,0.578411573547,0.000466123095203
782,0.576313884552,0.57601341484,0.000300469712634
783,0.589091206189,0.587089078654,0.00200212753538
784,0.582273419251,0.581758899543,0.000514519708132
785,0.55817218345,0.552919189257,0.00525299419321
786,0.567200405848,0.568580795477,-0.00138038962915
787,0.578693692256,0.57975679824,-0.00106310598351
788,0.559611637382,0.559506915203,0.000104722178969
789,0.589921765784,0.58974070781,0.000181057973988
790,0.556162853388,0.553786878222,0.00237597516539
791,0.544292942808,0.543307357525,0.000985585283299
792,0.566521772279,0.563156066157,0.00336570612181
793,0.5808359721,0.577571568073,0.00326440402738
794,0.564139527168,0.562187204752,0.00195232241664
795,0.56951193798,0.567020390743,0.0024915472374
796,0.577955690259,0.574927543346,0.00302814691287
797,0.575902963704,0.576954656189,-0.00105169248474
798,0.571243899705,0.570387409864,0.000856489841131
799,0.555484628201,0.556103864732,-0.000619236530796
800,0.56260969738,0.560218090144,0.00239160723571
801,0.581266485549,0.578893501262,0.00237298428661
802,0.571148079246,0.574500382514,-0.00335230326877
803,0.583576225978,0.5835691125,7.11347799363e-06
804,0.578245679752,0.575709952463,0.00253572728953
805,0.581572543983,0.579606567104,0.00196597687885
806,0.571653231218,0.571253337856,0.000399893361416
807,0.564109865256,0.563834162872,0.000275702383926
808,0.591119804267,0.588940955183,0.00217884908471
809,0.559946517172,0.555238622444,0.00470789472798
810,0.584781580692,0.584228610904,0.000552969787746
811,0.572241541183,0.569954107183,0.00228743400024
812,0.557627521969,0.556799826126,0.000827695842271
813,0.558901321799,0.557407343875,0.00149397792349
814,0.575615528291,0.57397449377,0.00164103452097
815,0.576563228413,0.577095564637,-0.000532336224374
816,0.572860290431,0.568522653968,0.00433763646359
817,0.577076686314,0.575195689336,0.00188099697767
818,0.578966129893,0.578265036228,0.000701093664272
819,0.576438793386,0.576561586547,-0.000122793160588
820,0.581197712046,0.581422907873,-0.000225195827151
821,0.575489034125,0.572616053488,0.00287298063695
822,0.583980282578,0.582894182137,0.00108610044101
823,0.55084469256,0.549803901923,0.00104079063689
824,0.59146780344,0.590964374318,0.000503429121897
825,0.539239794638,0.535922525552,0.00331726908615
826,0.572589421171,0.572899131647,-0.000309710475196
827,0.582888312617,0.580489542545,0.00239877007257
828,0.576775647873,0.574452197299,0.00232345057348
829,0.597160199488,0.596875329392,0.000284870095527
830,0.561786074638,0.558977219068,0.00280885557096
831,0.58093655799,0.579539925296,0.00139663269361
832,0.576941719937,0.577518683886,-0.000576963949415
833,0.568107135102,0.567171130436,0.000936004666164
834,0.585355909429,0.582716906514,0.00263900291558
835,0.586144610507,0.586845204563,-0.000700594055121
836,0.592715936134,0.592839006578,-0.000123070444243
837,0.577377233319,0.574366003902,0.00301122941701
838,0.58522253884,0.584416761452,0.000805777388012
839,0.577188177889,0.575968636446,0.00121954144272
840,0.578379854786,0.578023413448,0.000356441337248
841,0.572335661683,0.570279377556,0.00205628412752
842,0.547403792559,0.544927328398,0.00247646416033
843,0.575289140584,0.574181362379,0.00110777820501
844,0.573406847577,0.572417010158,0.000989837419364
845,0.568506502177,0.568283375341,0.000223126836231
846,0.578442344878,0.575668849857,0.00277349502113
847,0.5848004468,0.585575487385,-0.000775040585551
848,0.573571357173,0.571198555601,0.00237280157194
849,0.56463192908,0.561612306907,0.00301962217344
850,0.583272069161,0.58077140955,0.00250065961141
851,0.568159653012,0.56496492705,0.00319472596191
852,0.561442115957,0.560434100764,0.00100801519267
853,0.573341536286,0.571851426339,0.00149010994704
854,0.588218850133,0.588727436777,-0.00050858664315
855,0.573462526155,0.572389213636,0.00107331251922
856,0.581710140114,0.580055149168,0.00165499094541
857,0.595368222085,0.594254965021,0.00111325706328
858,0.570709756857,0.568578336692,0.00213142016462
859,0.583790888531,0.581135372968,0.00265551556316
860,0.571267058691,0.569413769422,0.00185328926906
861,0.58043616645,0.579543143275,0.000893023175063
862,0.565156875068,0.56412767914,0.00102919592807
863,0.565045273821,0.563487979168,0.00155729465334
864,0.554420521244,0.551668655269,0.00275186597566
865,0.572548432411,0.571638502401,0.000909930009984
866,0.580046998805,0.580324392417,-0.000277393611839
867,0.570113821163,0.566827296001,0.00328652516181
868,0.557399344033,0.554744676683,0.00265466735031
869,0.578040524296,0.579562424508,-0.0015219002116
870,0.563391594218,0.563096142682,0.000295451535701
871,0.553901304523,0.553226048458,0.000675256064916
872,0.573142794886,0.572503026688,0.000639768197957
873,0.566553933136,0.564898298094,0.00165563504228
874,0.566969539258,0.568306180172,-0.00133664091369
875,0.569477119446,0.567742796332,0.00173432311394
876,0.57330884437,0.570773403855,0.0025354405157
877,0.566097738072,0.565087685516,0.00101005255679
878,0.575432856223,0.573413868969,0.00201898725394
879,0.576263676479,0.575442528311,0.000821148167867
880,0.578440706261,0.578389548589,5.11576712764e-05
881,0.595588565658,0.596680372265,-0.00109180660697
882,0.570188657492,0.571720478077,-0.00153182058475
883,0.579998811751,0.578274356613,0.00172445513749
884,0.56347775009,0.562960966269,0.000516783820483
885,0.582208207141,0.582900850486,-0.000692643345173
886,0.589603484577,0.58690207889,0.0027014056865
887,0.579588806557,0.57808313483,0.0015056717269
888,0.569897423067,0.568383521503,0.0015139015644
889,0.551187616211,0.549423662146,0.00176395406536
890,0.580462185921,0.577528558554,0.00293362736618
891,0.592518618685,0.592150680996,0.000367937688552
892,0.593431611358,0.592323657706,0.00110795365206
893,0.568902880408,0.568663882743,0.000238997664371
894,0.551260946666,0.548369469263,0.00289147740214
895,0.575453684851,0.573298408398,0.0021552764531
896,0.547869737353,0.545063514804,0.00280622254962
897,0.559288488772,0.557183949346,0.00210453942575
898,0.569062661277,0.568606638919,0.000456022358438
899,0.580174536629,0.581865707061,-0.00169117043152
900,0.56452939903,0.564635585372,-0.000106186341675
901,0.569638031275,0.569066900834,0.000571130440412
902,0.563074130379,0.564804221607,-0.00173009122832
903,0.559970676007,0.556962836995,0.00300783901225
904,0.586745556932,0.586415200594,0.000330356337676
905,0.587354745961,0.587834965686,-0.00048021972552
906,0.569682726688,0.565393567823,0.00428915886448
907,0.565967666573,0.567876258139,-0.00190859156653
908,0.570567581146,0.568096949727,0.00247063141898
909,0.577070389897,0.577149956412,-7.95665152988e-05
910,0.578245128323,0.576256232635,0.00198889568856
911,0.585438500841,0.585302714759,0.00013578608154
912,0.571702578373,0.5673492939,0.00435328447301
913,0.577941701725,0.576972646685,0.00096905504032
914,0.57528612116,0.575197461229,8.86599304813e-05
915,0.58230826547,0.579676254969,0.00263201050093
916,0.585082192397,0.583438760915,0.00164343148138
917,0.555565714779,0.556332135344,-0.00076642056532
918,0.563656120031,0.562030185611,0.00162593441985
919,0.57263538542,0.570457905163,0.00217748025649
920,0.559824601382,0.559612535073,0.000212066309621
921,0.5947616297,0.592827129052,0.00193450064723
922,0.588969690667,0.589350978382,-0.000381287714523
923,0.549498521961,0.548463984596,0.00103453736502
924,0.553000368897,0.549130230489,0.00387013840828
925,0.566705775721,0.565469942409,0.00123583331274
926,0.563247860379,0.559967472963,0.00328038741621
927,0.561818830857,0.56330550872,-0.00148667786251
928,0.568754746321,0.568679626507,7.5119814138e-05
929,0.566904076256,0.565113051289,0.00179102496639
930,0.567352280664,0.564948921339,0.00240335932472
931,0.596175568162,0.592120104848,0.00405546331457
932,0.572856927472,0.571036682936,0.00182024453637
933,0.578987121486,0.577249691427,0.00173743005924
934,0.563804875334,0.562604532902,0.00120034243124
935,0.574139268135,0.574239250518,-9.99823831654e-05
936,0.591479019799,0.590465797878,0.00101322192089
937,0.590623287764,0.589528141814,0.00109514594931
938,0.55192127331,0.551187403709,0.000733869600409
939,0.595650239854,0.594591134153,0.00105910570125
940,0.576261343788,0.57697076865,-0.000709424861861
941,0.55370465675,0.5522272322,0.00147742454965
942,0.574782751398,0.575554163787,-0.000771412388242
943,0.587408751131,0.585452574405,0.00195617672576
944,0.568736505707,0.567391363826,0.00134514188103
945,0.558984347578,0.560073741663,-0.00108939408427
946,0.557602337234,0.559145862908,-0.00154352567441
947,0.567798599836,0.563720763762,0.00407783607449
948,0.558901461736,0.553697429933,0.00520403180313
949,0.573123137085,0.572146953305,0.000976183779935
950,0.575218690812,0.574650351566,0.00056833924653
951,0.564883697955,0.564472713552,0.000410984403211
952,0.535562834359,0.535288271094,0.000274563264895
953,0.557725543727,0.556137578006,0.00158796572152
954,0.572203640458,0.571831482645,0.00037215781324
955,0.592473389497,0.590999911422,0.00147347807532
956,0.582944695717,0.581631924183,0.00131277153397
957,0.557856983102,0.55662923738,0.00122774572243
958,0.545481432451,0.541056025819,0.00442540663193
959,0.553072861872,0.549475280797,0.0035975810745
960,0.564401969907,0.562884735428,0.00151723447895
961,0.561053077235,0.562658817743,-0.00160574050782
962,0.566858174825,0.565547761679,0.00131041314529
963,0.567578641866,0.569892578659,-0.00231393679308
964,0.555830415678,0.554815911286,0.00101450439162
965,0.581657098009,0.58031274277,0.00134435523972
966,0.56150777557,0.560166737685,0.00134103788436
967,0.585430658154,0.584797038765,0.00063361938923
968,0.568834200792,0.568989325118,-0.000155124325458
969,0.55789029798,0.558793857179,-0.000903559199122
970,0.579307501345,0.577936822608,0.00137067873719
971,0.585326660529,0.584756911416,0.000569749113401
972,0.576411189778,0.573996392121,0.00241479765615
973,0.564204182527,0.56323216705,0.000972015477328
974,0.570029585614,0.572281956204,-0.00225237059008
975,0.586365256286,0.582312289607,0.00405296667894
976,0.576055422119,0.572277381071,0.00377804104757
977,0.537148231606,0.538388557377,-0.00124032577085
978,0.580859609704,0.579257071399,0.00160253830525
979,0.554841661167,0.55377464932,0.00106701184744
980,0.5586560514,0.556367248291,0.00228880310889
981,0.571401834957,0.57187369599,-0.000471861033225
982,0.571319741684,0.570616372106,0.000703369577638
983,0.549557457177,0.547785817545,0.0017716396318
984,0.58549597847,0.584065383091,0.00143059537849
985,0.59075080219,0.592633843829,-0.00188304163868
986,0.591329430669,0.590112345797,0.00121708487218
987,0.576831387075,0.575958705054,0.000872682020919
988,0.568405918656,0.565169791297,0.00323612735908
989,0.585747588399,0.583821112932,0.00192647546673
990,0.544287055329,0.537965270941,0.00632178438797
991,0.579763512318,0.581888032948,-0.00212452063045
992,0.559473359912,0.557050323832,0.00242303607936
993,0.571594947173,0.569259519092,0.0023354280804
994,0.55149058473,0.55111852976,0.000372054970241
995,0.569519127742,0.569570794102,-5.16663593693e-05
996,0.582101481305,0.581782780247,0.000318701057425
997,0.566456872302,0.567074714293,-0.000617841990892
998,0.590293785415,0.589316734242,0.000977051173176
999,0.565331223644,0.560074444239,0.00525677940492
1000,0.551475192015,0.549850339065,0.00162485294963
1001,0.568928993646,0.570478205605,-0.00154921195885
1002,0.58554615547,0.583909811362,0.00163634410803
1003,0.575381161285,0.574779845378,0.000601315907131
1004,0.563364061496,0.563050574675,0.000313486820701
1005,0.573677524568,0.572084874368,0.00159265019946
1006,0.593647464109,0.59533788117,-0.00169041706193
1007,0.577922524967,0.575270346515,0.00265217845209
1008,0.562454821577,0.561954027328,0.000500794249337
1009,0.565256073128,0.564664755963,0.000591317165415
1010,0.552096215645,0.552046985843,4.92298018245e-05
1011,0.576671724992,0.573530614093,0.00314111089861
1012,0.563551773973,0.560674179709,0.0028775942646
1013,0.592439297452,0.593071607277,-0.000632309825114
1014,0.580581339703,0.579964891425,0.000616448278526
1015,0.584534494703,0.586145005463,-0.00161051076044
1016,0.573700329038,0.56998575963,0.00371456940847
1017,0.581374501929,0.581885421793,-0.000510919864473
1018,0.562609033189,0.55968334455,0.00292568863936
1019,0.548953571235,0.546704466667,0.00224910456819
1020,0.578839116331,0.576783979335,0.00205513699593
1021,0.561350313254,0.558881447437,0.00246886581727
1022,0.566864760286,0.564524141756,0.00234061853077
1023,0.539491455264,0.53655974074,0.00293171452371
1024,0.560648174767,0.560097670592,0.000550504175184
1025,0.555882381285,0.551744906499,0.00413747478613
1026,0.56326961022,0.560322013063,0.00294759715744
1027,0.563308225239,0.559445041285,0.00386318395467
1028,0.583139191289,0.582777763172,0.000361428116397
1029,0.556379305938,0.557363806121,-0.000984500182603
1030,0.545067225816,0.539153228706,0.00591399710982
1031,0.593431656501,0.592872983587,0.000558672914098
1032,0.588310212969,0.588454221552,-0.000144008583619
1033,0.56465348601,0.561127770176,0.00352571583315
1034,0.58928671975,0.588306655284,0.000980064465969
1035,0.595302887013,0.594036977984,0.00126590902918
1036,0.562233284401,0.5598384094,0.00239487500087
1037,0.584226711919,0.584420469611,-0.000193757692497
1038,0.58444781392,0.58330593814,0.00114187578089
1039,0.575139042028,0.57222601063,0.00291303139778
1040,0.569656386727,0.569432730743,0.0002236559846
1041,0.563616640948,0.563035390574,0.000581250374161
1042,0.554077752167,0.551438949997,0.00263880216994
1043,0.571491491953,0.569251082526,0.00224040942661
1044,0.534889076723,0.535113737206,-0.000224660482566
1045,0.561031778337,0.558043815085,0.00298796325195
1046,0.587582565349,0.585606024214,0.0019765411346
1047,0.563728256632,0.563034162419,0.000694094213168
1048,0.560316199557,0.559025969109,0.00129023044878
1049,0.570528090763,0.570047724304,0.000480366459057
1050,0.565822764097,0.561334094897,0.00448866920073
1051,0.565798341747,0.567410850667,-0.00161250892045
1052,0.570419306693,0.567551174787,0.00286813190561
1053,0.560781520849,0.560343220222,0.000438300627548
1054,0.577609358257,0.576431849883,0.00117750837375
1055,0.580432498757,0.577648722626,0.00278377613037
1056,0.578196346698,0.577076722981,0.00111962371633
1057,0.567567243981,0.565211650152,0.00235559382872
1058,0.592806994461,0.593522973369,-0.000715978907744
1059,0.55949915725,0.556934672473,0.00256448477687
1060,0.565971735133,0.562415786431,0.00355594870237
1061,0.57913108427,0.577579202576,0.00155188169414
1062,0.543407832082,0.542302354295,0.00110547778665
1063,0.586900278851,0.585524332551,0.00137594630027
1064,0.57939974233,0.579203963455,0.000195778874694
1065,0.54426102215,0.544988471407,-0.000727449257565
1066,0.555995979089,0.556253709931,-0.000257730842301
1067,0.593170849936,0.592270560025,0.000900289910901
1068,0.576100774292,0.576768258282,-0.000667483990214
1069,0.558098385509,0.558359108712,-0.000260723203266
1070,0.580064764131,0.578761743277,0.00130302085407
1071,0.569631750621,0.568578240849,0.00105350977185
1072,0.567207673835,0.565822585673,0.00138508816211
1073,0.583081161758,0.585637019575,-0.00255585781712
1074,0.591184655575,0.589265155555,0.00191950001991
1075,0.562565022654,0.558082243227,0.00448277942689
1076,0.580519246625,0.57926094895,0.00125829767453
1077,0.584015648712,0.585106317509,-0.00109066879697
1078,0.576450357507,0.575989692053,0.000460665453453
1079,0.580358934403,0.580294242562,6.46918410985e-05
1080,0.576120637126,0.574244017416,0.00187661970991
1081,0.548622615255,0.549164795511,-0.000542180255909
1082,0.583433898142,0.581723168307,0.00171072983502
1083,0.550652809146,0.546894854515,0.00375795463074
1084,0.549749861797,0.547228538202,0.00252132359502
1085,0.577367551747,0.575571516876,0.00179603487078
1086,0.575055263149,0.573811885481,0.00124337766801
1087,0.578116382122,0.578859405676,-0.000743023554143
1088,0.571556831776,0.572427046001,-0.000870214224996
1089,0.56125081341,0.561296529999,-4.57165888018e-05
1090,0.582174540029,0.581736424691,0.000438115337702
1091,0.58278726089,0.581907978851,0.000879282038235
1092,0.568526869077,0.568745958458,-0.000219089380992
1093,0.580287052654,0.579265572124,0.00102148052997
1094,0.574085120915,0.572793636286,0.00129148462872
1095,0.577723710243,0.575393253207,0.00233045703568
1096,0.569101943607,0.570917597906,-0.00181565429916
1097,0.563133240683,0.563689839957,-0.000556599274487
1098,0.578064813836,0.5775082997,0.000556514136839
1099,0.559921927782,0.554365108151,0.00555681963079
1100,0.564607530599,0.563054514002,0.00155301659762
1101,0.575704861047,0.573542906976,0.00216195407146
1102,0.586715401709,0.58445894208,0.00225645962925
1103,0.555383314015,0.554918238559,0.000465075456518
1104,0.574726811745,0.57408328341,0.000643528335403
1105,0.565974653168,0.564654588568,0.00132006460009
1106,0.565102087359,0.563534020247,0.00156806711182
1107,0.567208315996,0.565241136036,0.0019671799594
1108,0.588311852549,0.588066888172,0.00024496437734
1109,0.5705980225,0.571428111064,-0.000830088564527
1110,0.552875252674,0.552652108698,0.000223143975976
1111,0.555877472585,0.55168612122,0.00419135136468
1112,0.55677215072,0.555361379287,0.00141077143242
1113,0.550966606443,0.550164569915,0.000802036527768
1114,0.581698992357,0.578942847387,0.00275614496979
1115,0.583280343502,0.583302897005,-2.2553502229e-05
1116,0.571640693675,0.57119162827,0.000449065404687
1117,0.560335176819,0.557315966793,0.00301921002623
1118,0.584348073401,0.583166198065,0.00118187533685
1119,0.579925367721,0.579740781659,0.00018458606138
1120,0.570022843464,0.568234195134,0.00178864833034
1121,0.58125575184,0.581424528182,-0.00016877634124
1122,0.563135809544,0.562671849191,0.000463960352861
1123,0.558709001493,0.560440772178,-0.00173177068514
1124,0.582325111544,0.579030172848,0.00329493869645
1125,0.552154605308,0.552688744701,-0.000534139393293
1126,0.580181421068,0.581017159161,-0.000835738093023
1127,0.580065893975,0.582498406952,-0.0024325129769
1128,0.572603744756,0.570191325837,0.00241241891888
1129,0.593732477358,0.590226483451,0.00350599390722
1130,0.585574887438,0.586451032402,-0.000876144963862
1131,0.572931974616,0.571141631339,0.00179034327678
1132,0.543803449989,0.53888269693,0.00492075305952
1133,0.575675507729,0.575575347208,0.000100160521505
1134,0.569268883068,0.569572021913,-0.000303138844858
